k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
9,6,97.683,0.000,0.000,--,--,--,0.001,-0.000,1.571,0.001,-0.001,2.351,-0.000,-0.002,0.000,1.000,0.003,-0.217,-0.001,-0.024,-0.172,0.008,True,False,0.207,0.163,-0.116,0.216,0.003,-0.013,0.507,0.000,0.000,-14.254,0.000,11.177,0.000,0.000,11.177,49680,0,0,49680,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.703,0.000,0.000,--,--,--,0.001,-0.000,1.618,-0.004,-0.000,2.332,-0.000,-0.008,0.000,1.000,0.002,-1.161,-0.000,-0.021,-0.915,0.007,True,False,0.206,1.045,-0.093,0.198,0.003,-0.058,0.461,0.000,0.000,-14.254,0.000,11.177,0.000,0.000,11.177,49680,0,0,49680,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.724,0.000,0.000,--,--,--,0.001,-0.000,1.665,-0.016,-0.000,2.307,-0.000,-0.028,0.000,1.000,0.001,-2.754,0.001,-0.020,-3.152,0.007,True,False,0.214,2.674,0.605,0.180,0.003,-0.235,0.414,0.000,0.000,-14.254,0.000,11.177,0.000,0.000,11.177,49680,0,0,49680,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.743,0.000,0.000,--,--,--,0.000,-0.000,1.710,-0.039,-0.000,2.276,-0.000,-0.066,0.000,0.998,-0.000,-4.860,0.002,-0.019,-7.530,0.008,True,False,0.163,5.424,3.867,0.164,0.003,-0.638,0.369,0.000,0.000,-14.254,0.000,11.177,0.000,0.000,11.177,49680,0,0,49680,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.764,0.000,0.000,--,--,--,-0.001,-0.000,1.755,-0.078,-0.000,2.234,-0.000,-0.127,0.000,0.992,-0.001,-7.375,0.003,-0.020,-14.575,0.011,True,False,0.431,6.204,1.334,0.150,0.003,-1.377,0.324,0.000,0.000,-14.254,0.000,11.177,0.000,0.000,11.177,49680,0,0,49680,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.783,0.000,0.000,--,--,--,-0.003,-0.000,1.800,-0.138,-0.000,2.177,-0.000,-0.214,0.000,0.977,-0.002,-10.234,0.003,-0.021,-24.718,0.015,True,False,0.129,8.357,3.815,0.141,0.004,-2.493,0.283,0.000,0.000,-14.254,0.000,11.177,0.000,0.000,11.177,49680,0,0,49680,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.803,0.000,0.000,--,--,--,-0.007,-0.000,1.842,-0.222,-0.000,2.096,-0.000,-0.328,0.000,0.945,-0.003,-13.374,0.005,-0.021,-38.309,0.020,True,False,0.127,5.763,-0.646,0.140,0.005,-4.267,0.240,0.000,0.000,-14.254,0.000,11.177,0.000,0.000,11.177,49680,0,0,49680,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.824,0.000,0.000,--,--,--,-0.012,-0.000,1.883,-0.325,-0.000,1.980,-0.000,-0.467,0.000,0.884,-0.004,-16.745,0.006,-0.020,-55.641,0.027,True,False,0.153,2.310,15.575,0.157,0.006,-6.392,0.203,0.000,0.000,-14.254,0.000,11.177,0.000,0.000,11.177,49680,0,0,49680,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.844,0.000,0.000,--,--,--,-0.020,-0.000,1.921,-0.437,-0.000,1.819,-0.000,-0.622,0.000,0.783,-0.005,-20.309,0.007,-0.015,-76.956,0.035,True,False,0.149,-0.385,-0.374,0.238,0.007,-8.492,0.170,0.000,0.000,-14.254,0.000,11.177,0.000,0.000,11.177,49680,0,0,49680,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.864,0.000,0.000,--,--,--,-0.030,-0.000,1.955,-0.538,-0.000,1.610,-0.000,-0.780,0.000,0.626,-0.005,-24.028,0.010,-0.005,-102.450,0.040,True,False,0.000,-0.028,-0.035,2.866,0.008,-9.578,0.142,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.884,0.000,0.000,--,--,--,-0.041,-0.000,1.985,-0.600,-0.000,1.368,-0.000,-0.914,0.000,0.406,-0.006,-27.559,0.011,0.008,-132.143,0.041,True,False,1.007,0.651,-0.088,nan,0.009,-8.333,0.119,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.904,0.000,0.000,--,--,--,-0.053,-0.000,2.010,-0.614,-0.000,1.127,-0.000,-0.992,0.000,0.125,-0.007,-30.625,0.012,0.021,-165.607,0.033,True,False,10.000,0.002,-0.021,nan,0.008,-3.799,0.098,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.924,0.000,0.000,--,--,--,-0.067,0.000,2.024,-0.798,0.027,0.128,0.001,-0.995,-0.008,-0.101,-0.602,-8.982,0.121,-0.968,168.448,0.001,True,True,0.000,0.003,-0.000,nan,-0.264,-6.766,0.088,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.943,0.000,0.000,--,--,--,-0.077,0.000,2.029,-0.202,-0.009,0.326,0.004,-0.999,-0.001,-0.037,0.072,18.491,-0.595,-0.119,175.724,-0.468,True,True,0.000,-0.015,0.024,nan,0.051,-3.486,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.964,0.000,0.000,--,--,--,-0.076,-0.000,2.030,-0.029,0.011,-0.008,-0.000,-1.000,0.000,0.008,-0.406,-1.515,0.171,0.019,-179.044,0.016,True,True,10.000,-0.360,0.297,9.122,-0.072,-0.396,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,97.984,0.000,0.000,--,--,--,-0.077,0.000,2.030,0.008,-0.011,-0.007,0.004,-1.000,0.001,-0.007,0.326,0.575,0.072,0.117,179.152,-0.434,True,True,10.000,0.413,-0.029,10.662,0.096,0.191,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.003,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.012,0.006,-0.007,0.001,-1.000,-0.000,0.006,-0.239,0.064,-0.272,-0.033,-179.337,-0.113,True,True,10.000,-0.285,-0.018,11.497,-0.056,-0.002,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.024,0.000,0.000,--,--,--,-0.077,0.000,2.030,-0.019,-0.003,-0.006,0.002,-1.000,0.001,-0.004,0.111,-0.501,0.253,0.161,179.535,-0.259,True,True,0.000,0.315,0.045,12.703,0.053,-0.012,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.043,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.025,-0.001,-0.006,0.002,-1.000,-0.000,0.003,-0.024,0.660,-0.224,-0.034,-179.660,-0.269,True,True,10.000,-0.391,-0.076,13.190,-0.005,0.137,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.064,0.000,0.000,--,--,--,-0.077,0.000,2.030,-0.022,0.002,-0.006,0.001,-1.000,0.001,-0.001,-0.074,-0.723,0.063,0.135,179.876,-0.166,True,True,0.000,0.544,0.126,13.432,0.008,-0.100,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.083,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.020,-0.005,-0.006,0.003,-1.000,0.000,0.001,0.104,0.635,-0.004,0.009,-179.888,-0.289,True,True,0.000,-0.590,-0.161,13.738,0.030,0.143,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.103,0.000,0.000,--,--,--,-0.077,-0.000,2.030,-0.014,0.004,-0.006,0.002,-1.000,0.001,0.001,-0.137,-0.539,-0.103,0.083,-179.921,-0.202,True,True,10.000,0.472,0.174,13.562,-0.016,-0.091,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.124,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.011,-0.004,-0.006,0.002,-1.000,0.000,0.000,0.113,0.381,0.064,0.057,-179.988,-0.229,True,True,0.000,-0.288,-0.135,14.013,0.034,0.097,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.143,0.000,0.000,--,--,--,-0.077,-0.000,2.030,-0.006,0.002,-0.006,0.002,-1.000,0.000,0.001,-0.102,-0.266,-0.078,0.045,-179.841,-0.257,True,True,10.000,0.064,0.073,13.797,-0.014,-0.048,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.163,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.004,-0.002,-0.006,0.002,-1.000,0.001,0.000,0.053,0.134,-0.017,0.080,-179.997,-0.199,True,True,0.000,0.052,-0.014,14.227,0.024,0.045,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.183,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.000,-0.000,-0.006,0.002,-1.000,0.000,0.001,-0.035,-0.061,0.012,0.035,-179.836,-0.258,True,True,0.000,-0.150,-0.029,14.168,0.001,-0.004,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.203,0.000,0.000,--,--,--,-0.077,-0.000,2.030,-0.000,-0.000,-0.006,0.002,-1.000,0.001,0.000,-0.007,-0.014,-0.080,0.078,-179.962,-0.221,True,True,10.000,0.160,0.049,14.440,0.011,0.017,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.224,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.002,-0.001,-0.006,0.002,-1.000,0.000,0.001,0.010,0.037,0.030,0.044,-179.858,-0.227,True,True,0.000,-0.170,-0.055,14.497,0.012,0.016,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.244,0.000,0.000,--,--,--,-0.077,-0.000,2.030,-0.001,0.000,-0.006,0.002,-1.000,0.001,0.001,-0.033,-0.066,-0.057,0.066,-179.922,-0.248,True,True,10.000,0.134,0.049,14.581,0.003,-0.001,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.263,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.003,-0.001,-0.006,0.002,-1.000,0.000,0.001,0.017,0.056,-0.017,0.056,-179.878,-0.213,True,True,0.000,-0.114,-0.036,14.712,0.014,0.021,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.284,0.000,0.000,--,--,--,-0.077,-0.000,2.030,-0.001,0.000,-0.006,0.002,-1.000,0.000,0.001,-0.027,-0.061,-0.008,0.056,-179.894,-0.247,True,True,10.000,0.069,0.018,14.732,0.004,-0.001,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.303,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.002,-0.001,-0.006,0.002,-1.000,0.001,0.001,0.003,0.040,-0.051,0.062,-179.888,-0.224,True,True,0.000,-0.049,-0.003,14.848,0.011,0.018,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.324,0.000,0.000,--,--,--,-0.077,-0.000,2.030,-0.000,-0.001,-0.006,0.002,-1.000,0.000,0.001,-0.011,-0.038,0.004,0.054,-179.880,-0.232,True,True,0.000,0.019,-0.006,14.861,0.007,0.001,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.343,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.001,-0.000,-0.006,0.002,-1.000,0.001,0.001,-0.010,0.017,-0.042,0.061,-179.889,-0.238,True,True,10.000,-0.010,0.010,14.946,0.008,0.013,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.364,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.000,-0.001,-0.006,0.002,-1.000,0.000,0.001,-0.003,-0.017,-0.017,0.056,-179.874,-0.224,True,True,0.000,-0.008,-0.011,14.968,0.009,0.005,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.383,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.001,-0.000,-0.006,0.002,-1.000,0.001,0.001,-0.012,0.001,-0.020,0.058,-179.886,-0.239,True,True,10.000,0.008,0.007,15.019,0.007,0.009,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.403,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.001,-0.001,-0.005,0.002,-1.000,0.001,0.001,-0.005,-0.004,-0.033,0.059,-179.873,-0.228,True,True,0.000,-0.015,-0.002,15.049,0.009,0.007,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,6,98.424,0.000,0.000,--,--,--,-0.077,-0.000,2.030,0.000,-0.001,-0.005,0.002,-1.000,0.000,0.001,-0.008,-0.007,-0.013,0.057,-179.881,-0.232,True,True,10.000,0.011,-0.001,15.083,0.008,0.008,0.082,0.000,0.000,-14.254,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--

9,6,--,8,--,[2.445 7.149],[0.068 0.094],[0.240 7.127],--,--,--,0.000,0.000,2.500,--,--,--,--,--,--,--,--,--,--,251.74,[0.109 -183.153 -196.521],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Rollout Completed: Impact Timeout
9,6,97.662,0.000,0.000,--,--,--,0.001,-0.000,1.524,0.003,-0.001,2.368,-0.000,-0.001,0.000,1.000,0.004,0.015,-0.002,-0.028,-0.115,0.009,True,--,--,--,--,0.234,-0.029,0.007,0.554,0.000,0.000,-7.127,0.000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Flip Data
9,6,97.911,--,--,--,--,--,-0.059,-0.000,2.021,-0.609,-0.000,1.016,-0.000,-1.000,0.000,-0.031,-0.007,-31.996,0.013,0.026,176.414,0.026,False,True,--,--,--,4,1,1,1,1,--,1.965,0.720,7.236,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Impact Data

9,7,98.503,0.000,0.000,--,--,--,-0.000,-0.000,0.363,-0.001,-0.000,-0.417,0.001,-0.003,0.000,1.000,0.100,-0.201,0.004,0.118,-0.395,0.019,False,False,0.000,0.088,-0.028,nan,0.002,0.004,1.727,0.482,-0.179,0.373,-0.005,11.840,12.464,12.705,12.160,51109,52403,52891,51779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
9,7,98.524,0.000,0.000,--,--,--,-0.000,-0.000,0.354,-0.003,-0.001,-0.437,0.001,-0.004,0.000,1.000,-0.069,0.091,0.001,0.136,-0.478,0.023,False,False,0.000,0.006,0.030,nan,0.001,0.004,1.735,0.488,0.104,-0.112,-0.003,12.607,12.452,12.268,12.464,52693,52380,52002,52404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
9,7,98.543,0.000,0.000,--,--,--,-0.000,-0.000,0.346,-0.004,-0.001,-0.429,0.001,-0.004,0.000,1.000,-0.004,0.034,0.001,0.155,-0.496,0.027,False,False,0.000,0.011,-0.028,nan,0.001,0.004,1.744,0.485,-0.008,-0.012,-0.002,12.360,12.361,12.353,12.392,52190,52193,52176,52256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
9,7,98.563,0.000,0.000,--,--,--,0.000,0.000,0.623,0.000,0.000,2.510,0.000,-0.000,-0.000,1.000,0.023,-0.019,-0.001,0.010,-0.010,-0.001,False,False,0.591,0.109,-9.381,0.578,-0.000,-0.000,1.455,0.330,-0.039,0.032,0.001,8.371,8.414,8.482,8.423,42786,42905,43093,42932,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.583,0.000,0.000,--,--,--,0.000,-0.000,0.673,0.000,-0.000,2.545,0.000,0.000,-0.000,1.000,-0.003,0.035,-0.002,0.001,0.028,-0.002,False,False,0.583,-0.046,-0.035,0.551,0.000,0.001,1.405,0.317,0.005,-0.062,0.002,8.144,8.030,8.038,8.118,42149,41821,41846,42076,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.603,0.000,0.000,--,--,--,0.000,-0.000,0.724,0.000,-0.000,2.567,0.000,0.001,-0.000,1.000,-0.011,0.056,-0.003,0.005,0.063,-0.004,False,False,0.541,-0.049,0.143,0.526,-0.000,0.002,1.353,0.308,0.018,-0.101,0.003,7.956,7.773,7.770,7.903,41608,41071,41062,41455,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.624,0.000,0.000,--,--,--,0.000,-0.000,0.776,0.001,-0.000,2.583,0.000,0.001,-0.000,1.000,0.007,0.036,-0.003,0.004,0.116,-0.008,False,False,0.506,-0.048,-0.069,0.504,-0.000,0.003,1.302,0.301,-0.012,-0.073,0.004,7.730,7.585,7.634,7.717,40943,40505,40655,40904,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.643,0.000,0.000,--,--,--,0.000,-0.000,0.828,0.001,-0.000,2.594,0.000,0.001,-0.000,1.000,0.001,0.041,-0.004,0.002,0.170,-0.012,False,False,0.492,-0.049,0.120,0.483,0.000,0.005,1.253,0.296,-0.002,-0.087,0.004,7.616,7.444,7.483,7.583,40599,40074,40193,40501,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.663,0.000,0.000,--,--,--,0.000,-0.000,0.879,0.002,-0.000,2.596,0.000,0.002,-0.000,1.000,-0.003,0.034,-0.004,0.004,0.207,-0.016,False,False,0.489,-0.030,0.756,0.461,-0.000,0.006,1.198,0.293,0.004,-0.080,0.005,7.552,7.389,7.420,7.509,40405,39901,39999,40273,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.684,0.000,0.000,--,--,--,0.000,-0.000,0.931,0.002,-0.000,2.595,0.000,0.002,-0.000,1.000,0.003,0.009,-0.003,0.006,0.231,-0.020,False,False,0.470,-0.015,0.662,0.442,-0.000,0.007,1.146,0.291,-0.006,-0.044,0.005,7.476,7.371,7.418,7.449,40174,39846,39992,40088,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.703,0.000,0.000,--,--,--,0.000,-0.000,0.983,0.003,-0.000,2.587,0.000,0.002,-0.000,1.000,0.002,-0.008,-0.003,0.006,0.234,-0.024,False,False,0.434,0.002,-0.927,0.424,-0.000,0.007,1.097,0.292,-0.004,-0.017,0.004,7.477,7.415,7.457,7.449,40176,39985,40113,40089,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.724,0.000,0.000,--,--,--,0.000,-0.000,1.035,0.004,-0.000,2.575,0.000,0.002,-0.000,1.000,-0.000,-0.026,-0.002,0.008,0.212,-0.027,False,False,0.403,0.030,-0.122,0.405,-0.000,0.005,1.043,0.294,-0.001,0.011,0.004,7.503,7.490,7.522,7.474,40255,40216,40314,40167,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.744,0.000,0.000,--,--,--,0.000,-0.000,1.086,0.004,-0.000,2.560,0.000,0.001,-0.000,1.000,0.001,-0.045,-0.001,0.009,0.170,-0.029,False,False,0.392,0.056,-0.740,0.388,-0.000,0.003,0.992,0.297,-0.003,0.044,0.003,7.551,7.596,7.625,7.532,40404,40541,40629,40345,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.763,0.000,0.000,--,--,--,0.000,-0.000,1.137,0.005,-0.000,2.542,0.000,0.001,-0.000,1.000,0.000,-0.056,-0.000,0.009,0.112,-0.030,False,False,0.394,0.064,-0.947,0.371,-0.000,0.000,0.943,0.302,-0.002,0.065,0.002,7.647,7.733,7.752,7.633,40693,40951,41009,40652,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.784,0.000,0.000,--,--,--,0.001,-0.000,1.188,0.005,-0.000,2.521,0.000,0.000,-0.000,1.000,-0.001,-0.060,0.001,0.009,0.045,-0.030,False,False,0.377,0.066,-0.195,0.355,-0.000,-0.003,0.893,0.306,0.000,0.077,0.001,7.755,7.866,7.874,7.746,41017,41346,41369,40989,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.804,0.000,0.000,--,--,--,0.001,-0.000,1.238,0.005,-0.000,2.498,0.000,-0.000,-0.000,1.000,-0.001,-0.059,0.001,0.007,-0.024,-0.029,False,False,0.347,0.069,0.320,0.337,-0.000,-0.007,0.840,0.312,0.001,0.079,0.000,7.891,8.014,8.014,7.889,41418,41778,41775,41412,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.824,0.000,0.000,--,--,--,0.001,-0.000,1.288,0.005,-0.000,2.474,0.000,-0.001,-0.000,1.000,-0.002,-0.050,0.002,0.005,-0.087,-0.026,False,False,0.316,0.058,-0.084,0.320,0.000,-0.011,0.790,0.320,0.002,0.070,-0.001,8.108,8.226,8.215,8.113,42047,42380,42351,42060,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.843,0.000,0.000,--,--,--,0.001,-0.000,1.337,0.005,-0.000,2.450,0.000,-0.001,-0.000,1.000,-0.002,-0.036,0.003,0.003,-0.136,-0.023,False,False,0.300,0.037,0.121,0.303,0.000,-0.014,0.741,0.329,0.003,0.051,-0.002,8.338,8.433,8.414,8.348,42696,42958,42906,42723,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.863,0.000,0.000,--,--,--,0.001,-0.000,1.386,0.004,-0.000,2.426,-0.000,-0.001,-0.000,1.000,-0.002,-0.018,0.003,-0.000,-0.167,-0.020,False,False,0.301,0.011,0.145,0.286,0.000,-0.016,0.693,0.338,0.002,0.024,-0.002,8.575,8.631,8.608,8.590,43346,43500,43438,43388,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.883,0.000,0.000,--,--,--,0.001,-0.000,1.434,0.004,-0.000,2.403,-0.000,-0.002,-0.000,1.000,-0.001,0.002,0.003,-0.002,-0.175,-0.016,False,False,0.291,-0.011,0.128,0.270,0.001,-0.017,0.647,0.346,0.001,-0.007,-0.002,8.802,8.811,8.789,8.820,43958,43981,43923,44006,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.903,0.000,0.000,--,--,--,0.001,-0.000,1.482,0.003,-0.000,2.382,-0.000,-0.001,-0.000,1.000,-0.000,0.016,0.003,-0.003,-0.163,-0.012,False,False,0.263,-0.027,-0.418,0.251,0.001,-0.017,0.597,0.353,-0.000,-0.029,-0.002,9.002,8.974,8.957,9.020,44485,44412,44366,44531,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.924,0.000,0.000,--,--,--,0.001,-0.000,1.529,0.003,-0.000,2.365,-0.000,-0.001,-0.000,1.000,0.000,0.020,0.002,-0.003,-0.142,-0.010,True,False,0.231,-0.038,-0.692,0.234,0.001,-0.016,0.552,0.000,0.000,-14.316,0.000,11.226,0.000,0.000,11.226,49787,0,0,49787,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.944,0.000,0.000,--,--,--,0.001,-0.000,1.576,0.002,-0.000,2.349,-0.000,-0.002,-0.000,1.000,0.001,-0.215,0.001,-0.003,-0.194,-0.008,True,False,0.205,0.158,0.818,0.214,0.001,-0.015,0.502,0.000,0.000,-14.316,0.000,11.226,0.000,0.000,11.226,49787,0,0,49787,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
9,7,98.964,0.000,0.000,--,--,--,0.001,-0.000,1.623,-0.004,-0.000,2.330,-0.000,-0.008,-0.000,1.000,0.001,-1.165,0.001,-0.001,-0.939,-0.006,True,False,0.206,1.032,-0.346,0.197,0.001,-0.057,0.458,0.000,0.000,-14.316,0.000,11.226,0.000,0.000,11.226,49787,0,0,49787,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
