k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,Error
5,0,,,,,,175.72,-0.003,-0.0,1.988,0.75261,0.03413,-0.65593,0.04649,-0.141,-0.012,1.325,0.752,-17.676,1.553,,True,False,8,11.125,0.068,0.912,0.0,0.0,-3.423,0.0,
5,0,,,,,,175.721,-0.003,-0.0,1.988,0.75261,0.03413,-0.65593,0.04649,-0.141,-0.012,1.325,0.752,-17.676,1.553,,True,False,8,12.195,0.126,1.451,0.0,0.0,-3.423,0.0,
5,0,,,,,,175.726,-0.003,-0.0,1.988,0.75261,0.03413,-0.65593,0.04649,-0.141,-0.012,1.325,0.752,-17.676,1.553,,True,False,8,12.195,0.126,1.451,0.0,0.0,-3.423,0.0,
5,0,,,,,,175.747,-0.012,0.001,2.013,0.68599,0.10095,-0.71878,0.05074,-0.296,0.113,-0.251,1.267,27.984,6.817,,True,True,8,1.911,0.211,2.544,0.0,0.0,0.0,0.0,
5,0,,,,,,175.813,-0.01,0.001,2.005,0.64551,0.09888,-0.75596,0.04535,0.274,0.08,-0.246,-0.001,-5.129,0.035,,True,True,8,1.911,0.211,2.544,0.0,0.0,0.0,0.0,
5,0,,,,,,175.894,0.003,0.003,1.996,0.59228,0.05049,-0.80345,0.03341,0.366,0.025,-0.253,1.077,-12.093,-3.566,,True,True,8,-3.21,-0.476,-3.427,0.0,0.0,0.0,0.0,
5,0,,,,,,176.013,0.013,0.003,1.993,0.49392,0.04893,-0.86783,0.02261,0.47,0.049,-0.187,1.24,-9.614,1.318,,True,True,8,0.566,-0.429,-3.304,0.0,0.0,0.0,0.0,
5,0,,,,,,176.077,0.063,0.011,2.004,0.11549,0.08483,-0.98964,0.0087,0.038,0.009,-0.033,0.852,-1.897,-0.592,,True,True,8,0.566,-0.429,-3.304,0.0,0.0,0.0,0.0,
5,0,,,,,,176.174,0.046,0.009,1.995,0.2676,0.08091,-0.95994,0.0191,-0.336,-0.052,-0.203,-0.698,4.751,-0.328,,True,True,8,-1.712,0.584,3.59,0.0,0.0,0.0,0.0,
5,0,,,,,,176.222,0.009,0.003,1.993,0.53159,0.07134,-0.84302,0.04061,-0.39,-0.064,0.019,-0.778,3.97,-0.026,,True,True,8,-1.712,0.584,3.59,0.0,0.0,0.0,0.0,
5,0,,,,,,176.284,-0.0,0.001,1.997,0.59771,0.06568,-0.79772,0.04559,-0.287,-0.049,0.055,-0.597,2.628,-0.012,,True,True,8,0.398,0.55,3.31,0.0,0.0,0.0,0.0,
5,0,,,,,,176.304,-0.004,0.0,1.999,0.62773,0.06408,-0.77427,0.0485,-0.206,-0.036,0.046,-0.33,1.502,0.173,,True,True,8,0.398,0.55,3.31,0.0,0.0,0.0,0.0,
5,0,,,,,,176.434,-0.004,0.0,2.0,0.63023,0.0642,-0.77218,0.04934,0.119,0.018,-0.135,0.556,-3.974,0.043,,True,True,8,-1.036,-0.087,-0.629,0.0,0.0,0.0,0.0,
5,0,,,,,,176.542,0.032,0.006,1.992,0.36897,0.07585,-0.92594,0.02708,0.337,0.056,-0.053,1.006,-6.925,-0.015,,True,True,8,-0.982,-0.525,-3.196,0.0,0.0,0.0,0.0,
5,0,,,,,,176.582,0.048,0.009,1.995,0.24545,0.07908,-0.96604,0.01659,0.198,0.033,0.002,0.653,-4.587,-0.07,,True,True,8,-0.982,-0.525,-3.196,0.0,0.0,0.0,0.0,
5,0,,,,,,176.706,0.047,0.009,1.995,0.26037,0.07906,-0.96211,0.01751,-0.186,-0.029,-0.138,-0.426,2.117,-0.034,,True,True,8,-1.337,0.354,2.224,0.0,0.0,0.0,0.0,
5,0,,,,,,176.836,0.011,0.003,1.993,0.52105,0.07053,-0.84969,0.03945,-0.273,-0.045,-0.009,-0.518,2.42,0.054,,True,True,8,-0.078,0.423,2.543,0.0,0.0,0.0,0.0,

5,0,[0 0],[0 0],[5.81 1.75],[0.14 0.12],[5.86 1.9  0.  ],,,,,,,,,0.0,0,2.65,,,,24.59,[   2.01 -178.24 -208.51],,,,,,,,,,Rollout Completed: Impact Timeout
5,0,,,,,,175.551,0.006,0.0,1.659,0.99999,2e-05,-0.00328,-5e-05,-0.011,0.0,2.655,0.0,0.047,0.0,,,,,5.985,0.025,0.025,0.0,0.0,-3.423,0.0,Flip Data
5,0,,,,,,175.733,-0.006,-0.001,2.009,0.64063,0.04072,-0.76465,0.05697,-0.167,-0.024,1.113,1.53,-16.302,1.451,True,True,[4 1],,17.62,1.323,2.034,,,,,Impact Data

5,1,,,,,,180.087,0.001,-0.0,0.501,1.0,-1e-05,-0.00141,6e-05,0.03,0.0,2.664,-0.003,-0.098,0.003,,False,False,8,1.561,-0.0,-0.018,8.452,0.005,0.034,-0.014,
5,1,,,,,,180.186,0.004,0.0,0.794,0.99999,-3e-05,-0.00485,2e-05,0.023,0.0,2.657,0.0,-0.044,-0.001,,False,False,8,1.963,-0.0,-0.018,8.505,0.001,0.004,0.003,
5,1,,,,,,180.238,0.005,0.0,0.929,0.99998,-3e-05,-0.00574,0.0,0.017,0.0,2.656,0.0,-0.025,-0.001,,False,False,8,1.963,-0.0,-0.018,8.523,0.0,0.005,0.003,
5,1,,,,,,180.404,0.006,0.0,1.341,0.99998,-1e-05,-0.00557,-4e-05,-0.001,0.0,2.655,0.0,0.026,-0.0,,False,False,8,3.227,-0.0,-0.002,8.53,0.0,0.004,0.002,
5,1,,,,,,180.505,0.006,0.0,1.537,0.99999,1e-05,-0.00429,-5e-05,-0.008,0.0,2.655,0.0,0.041,-0.0,,False,False,8,5.003,-0.0,0.017,8.532,0.0,0.001,0.001,
5,1,,,,,,180.575,0.005,0.0,1.773,0.99843,0.00258,-0.05595,0.00294,-0.02,-0.0,2.296,0.215,-4.617,0.263,,True,False,8,5.003,-0.0,0.017,0.0,0.0,-3.178,0.0,
5,1,,,,,,180.624,0.004,0.0,1.868,0.9774,0.00905,-0.21084,0.01207,-0.043,-0.002,1.93,0.335,-9.161,0.545,,True,False,8,8.169,0.006,0.164,0.0,0.0,-3.178,0.0,
5,1,,,,,,180.642,0.002,-0.0,1.912,0.94346,0.01301,-0.33066,0.01953,-0.065,-0.003,1.727,0.331,-11.499,0.688,,True,False,8,8.169,0.006,0.164,0.0,0.0,-3.178,0.0,
5,1,,,,,,180.65,0.001,-0.0,1.943,0.89765,0.01573,-0.43963,0.02657,-0.087,-0.005,1.56,0.292,-13.299,0.781,,True,False,8,10.044,0.031,0.581,0.0,0.0,-3.178,0.0,
5,1,,,,,,180.659,0.001,-0.0,1.943,0.89765,0.01573,-0.43963,0.02657,-0.087,-0.005,1.56,0.292,-13.299,0.781,,True,False,8,10.471,0.041,0.734,0.0,0.0,-3.178,0.0,
5,1,,,,,,180.663,-0.001,-0.0,1.97,0.83414,0.01753,-0.55023,0.03391,-0.11,-0.006,1.396,0.228,-14.96,0.84,,True,False,8,10.471,0.041,0.734,0.0,0.0,-3.178,0.0,
5,1,,,,,,180.684,-0.001,-0.0,1.971,0.82996,0.0176,-0.55648,0.03433,-0.111,-0.006,1.387,0.224,-15.051,0.842,,True,False,8,10.471,0.041,0.734,0.0,0.0,-3.178,0.0,
5,1,,,,,,180.723,-0.01,0.002,2.015,0.68115,0.06456,-0.72867,0.03002,-0.314,0.147,-0.136,4.554,19.84,7.877,,True,True,8,11.327,0.072,1.147,0.0,0.0,0.0,0.0,
5,1,,,,,,180.73,-0.015,0.004,2.011,0.78286,0.10998,-0.61028,0.05104,-0.284,0.082,-0.215,-1.474,12.83,1.521,,True,True,8,-3.27,-0.52,-3.598,0.0,0.0,0.0,0.0,
5,1,,,,,,181.398,0.007,0.003,1.994,0.57236,0.04889,-0.81803,0.02887,0.249,0.028,-0.179,0.601,-6.19,0.048,,True,True,8,-0.043,0.125,0.927,0.0,0.0,0.0,0.0,
5,1,,,,,,181.665,0.045,0.007,1.992,0.29456,0.05473,-0.954,0.01111,-0.239,-0.026,-0.145,-0.423,2.768,0.004,,True,True,8,-1.348,0.208,1.932,0.0,0.0,0.0,0.0,

5,1,[0 0],[0 0],[5.81 1.75],[0.14 0.12],[5.78 1.76 0.  ],,,,,,,,,0.0,0,2.65,,,,24.6,[   2.02 -203.19 -223.4 ],,,,,,,,,,Rollout Completed: Impact Timeout
5,1,,,,,,180.513,0.006,0.0,1.654,0.99999,1e-05,-0.00332,-5e-05,-0.011,0.0,2.655,0.0,0.047,0.0,,,,,5.886,0.025,0.025,0.0,0.0,-3.178,0.0,Flip Data
5,1,,,,,,180.698,-0.005,-0.0,2.007,0.67514,0.01766,-0.73602,0.04633,-0.152,-0.009,1.099,0.431,-17.133,0.614,True,True,[4 1],,18.539,1.995,1.693,,,,,Impact Data

5,2,,,,,,184.736,0.001,-0.0,0.488,1.0,0.0,-0.00114,5e-05,0.03,-0.0,2.665,-0.002,-0.11,0.004,,False,False,8,0.622,0.014,0.008,8.417,-0.003,-0.043,-0.013,
5,2,,,,,,184.802,0.003,0.0,0.706,0.99999,-4e-05,-0.00403,4e-05,0.025,0.0,2.658,-0.0,-0.057,-0.001,,False,False,8,1.746,-0.0,-0.019,8.502,0.001,0.008,0.003,
5,2,,,,,,184.824,0.004,0.0,0.781,0.99999,-4e-05,-0.00472,2e-05,0.023,0.0,2.657,0.0,-0.045,-0.001,,False,False,8,1.746,-0.0,-0.019,8.51,0.001,0.003,0.004,
5,2,,,,,,184.881,0.005,0.0,0.874,0.99999,-4e-05,-0.00543,1e-05,0.02,0.0,2.657,0.0,-0.034,-0.001,,False,False,8,2.157,-0.0,-0.016,8.522,0.001,0.005,0.003,
5,2,,,,,,185.009,0.006,0.0,1.301,0.99998,-1e-05,-0.00575,-4e-05,0.001,0.0,2.655,0.0,0.022,-0.0,,False,False,8,2.826,-0.0,-0.008,8.53,0.0,0.004,0.002,
5,2,,,,,,185.115,0.006,0.0,1.508,0.99999,1e-05,-0.00452,-5e-05,-0.007,0.0,2.655,0.0,0.04,-0.0,,False,False,8,4.466,-0.0,0.012,8.531,0.0,0.003,0.002,
5,2,,,,,,185.136,0.006,0.0,1.675,1.0,2e-05,-0.00314,-5e-05,-0.012,0.0,2.655,0.0,0.047,0.0,,True,False,8,5.438,-0.0,0.021,0.0,0.0,-3.547,0.0,
5,2,,,,,,185.277,0.002,-0.0,1.928,0.92794,0.01415,-0.3718,0.02207,-0.076,-0.004,1.735,0.329,-12.843,0.752,,True,False,8,8.779,0.008,0.203,0.0,0.0,-3.547,0.0,
5,2,,,,,,185.287,0.002,-0.0,1.93,0.9255,0.0143,-0.3778,0.02245,-0.077,-0.004,1.726,0.327,-12.947,0.757,,True,False,8,8.779,0.008,0.203,0.0,0.0,-3.547,0.0,
5,2,,,,,,185.318,-0.002,-0.0,1.99,0.77704,0.01767,-0.62801,0.0387,-0.13,-0.008,1.371,0.163,-16.847,0.852,,True,False,8,12.589,0.075,1.213,0.0,0.0,-3.547,0.0,
5,2,,,,,,185.323,-0.003,-0.0,1.993,0.76623,0.01766,-0.64111,0.03956,-0.133,-0.008,1.352,0.153,-17.038,0.85,,True,False,8,12.589,0.075,1.213,0.0,0.0,0.0,0.0,
5,2,,,,,,185.335,-0.005,-0.0,2.013,0.66813,0.01632,-0.74257,0.04383,-0.221,0.02,1.106,1.06,-16.574,-0.916,,True,True,8,-1.538,-1.387,4.765,0.0,0.0,0.0,0.0,
5,2,,,,,,185.336,-0.019,0.002,2.015,0.74492,0.01782,-0.66673,0.0155,-0.027,-0.007,0.115,-4.091,-11.424,-3.77,,True,True,8,-1.538,-1.387,4.765,0.0,0.0,0.0,0.0,
5,2,,,,,,185.449,-0.003,0.002,2.002,0.65832,0.04612,-0.75064,0.03214,0.35,0.04,-0.363,-0.677,-4.085,-1.257,,True,True,8,-3.12,-0.397,-3.135,0.0,0.0,0.0,0.0,
5,2,,,,,,185.548,0.017,0.003,1.992,0.50602,0.04054,-0.86129,0.02174,0.507,0.044,-0.219,1.266,-10.954,0.725,,True,True,8,-3.12,-0.397,-3.135,0.0,0.0,0.0,0.0,
5,2,,,,,,185.655,0.07,0.009,2.004,0.09752,0.0607,-0.99334,0.00867,0.12,0.02,0.023,0.404,-3.035,-0.113,,True,True,8,0.466,-0.499,-4.283,0.0,0.0,0.0,0.0,
5,2,,,,,,185.803,0.051,0.007,1.994,0.27326,0.0556,-0.9602,0.01575,-0.379,-0.043,-0.223,-0.585,5.289,-0.279,,True,True,8,-1.717,0.467,4.026,0.0,0.0,0.0,0.0,
5,2,,,,,,185.912,0.001,0.001,1.998,0.62603,0.04304,-0.77776,0.0364,-0.27,-0.031,0.068,-0.376,2.342,0.037,,True,True,8,0.593,0.252,2.232,0.0,0.0,0.0,0.0,
5,2,,,,,,186.081,0.016,0.003,1.993,0.52243,0.04759,-0.85078,0.03114,0.328,0.038,-0.175,0.757,-7.347,0.002,,True,True,8,-1.794,-0.223,-1.978,0.0,0.0,0.0,0.0,
5,2,,,,,,186.212,0.054,0.007,1.995,0.24261,0.05582,-0.9684,0.01483,0.224,0.029,0.008,0.527,-5.097,-0.031,,True,True,8,-0.301,-0.384,-3.153,0.0,0.0,0.0,0.0,
5,2,,,,,,186.329,0.047,0.006,1.993,0.30272,0.0549,-0.95133,0.01788,-0.267,-0.03,-0.151,-0.413,3.156,-0.093,,True,True,8,-0.885,0.027,0.415,0.0,0.0,0.0,0.0,
5,2,,,,,,186.405,0.014,0.002,1.993,0.53964,0.04731,-0.83997,0.03154,-0.273,-0.031,-0.001,-0.37,2.31,-0.019,,True,True,8,-0.198,0.326,2.902,0.0,0.0,0.0,0.0,
5,2,,,,,,186.506,0.005,0.001,1.997,0.60631,0.04446,-0.79318,0.03576,-0.021,-0.002,-0.058,0.09,-1.576,0.014,,True,True,8,-0.198,0.326,2.902,0.0,0.0,0.0,0.0,
5,2,,,,,,186.54,0.011,0.002,1.995,0.56329,0.04623,-0.82428,0.03345,0.152,0.017,-0.13,0.426,-4.437,0.015,,True,True,8,-0.657,0.002,0.024,0.0,0.0,0.0,0.0,
5,2,,,,,,186.656,0.027,0.004,1.991,0.44553,0.05045,-0.89345,0.02665,0.265,0.032,-0.102,0.602,-5.954,0.001,,True,True,8,-1.043,-0.281,-2.381,0.0,0.0,0.0,0.0,

5,2,[0 0],[0 0],[5.81 1.75],[0.14 0.12],[5.82 1.97 0.  ],,,,,,,,,0.0,0,2.65,,,,24.6,[   2.02 -261.53 -261.53],,,,,,,,,,Rollout Completed: Pitch Timeout
5,2,,,,,,185.162,0.006,0.0,1.67,0.99999,2e-05,-0.00318,-5e-05,-0.012,0.0,2.655,0.0,0.047,0.0,,,,,6.101,0.026,0.026,0.0,0.0,-3.547,0.0,Flip Data
5,2,,,,,,185.335,-0.004,-0.0,2.009,0.69377,0.01696,-0.71862,0.04454,-0.157,-0.005,1.234,-0.002,-18.45,0.627,True,True,[4 1],,20.774,1.815,4.713,,,,,Impact Data

5,3,,,,,,189.529,0.002,-0.0,0.552,1.0,-2e-05,-0.00211,6e-05,0.029,0.0,2.659,-0.001,-0.062,-0.002,,False,False,8,1.291,0.01,-0.01,8.505,0.004,-0.012,0.005,
5,3,,,,,,189.562,0.003,0.0,0.714,0.99999,-4e-05,-0.00405,3e-05,0.025,0.0,2.657,0.0,-0.054,-0.001,,False,False,8,1.853,-0.0,-0.019,8.521,0.001,0.003,0.004,
5,3,,,,,,189.68,0.005,0.0,0.86,0.99999,-4e-05,-0.00529,1e-05,0.02,0.0,2.656,0.0,-0.036,-0.001,,False,False,8,2.381,-0.0,-0.014,8.528,0.0,0.005,0.003,
5,3,,,,,,189.729,0.006,0.0,1.032,0.99998,-3e-05,-0.00605,-2e-05,0.013,0.0,2.655,0.0,-0.012,-0.001,,False,False,8,2.381,-0.0,-0.014,8.53,0.0,0.005,0.003,
5,3,,,,,,189.775,0.006,0.0,1.285,0.99998,-1e-05,-0.00581,-4e-05,0.002,0.0,2.655,0.0,0.02,-0.0,,False,False,8,3.225,-0.0,-0.003,8.53,0.0,0.005,0.003,
5,3,,,,,,189.861,0.006,0.0,1.332,0.99998,-1e-05,-0.00561,-4e-05,-0.0,0.0,2.655,0.001,0.025,-0.0,,False,False,8,3.225,-0.0,-0.003,8.531,0.0,0.002,0.002,
5,3,,,,,,189.926,0.006,0.0,1.574,0.99999,1e-05,-0.00402,-5e-05,-0.009,0.0,2.655,0.0,0.043,-0.0,,False,False,8,5.261,-0.0,0.019,8.532,0.0,0.001,0.001,
5,3,,,,,,190.024,0.004,0.0,1.84,0.99377,0.00537,-0.11111,0.00615,-0.027,-0.001,2.122,0.315,-6.499,0.383,,True,False,8,8.581,0.004,0.14,0.0,0.0,-3.035,0.0,
5,3,,,,,,190.048,0.004,0.0,1.883,0.98172,0.00918,-0.1898,0.01091,-0.04,-0.001,1.95,0.405,-8.566,0.528,,True,False,8,8.987,0.007,0.183,0.0,0.0,-3.035,0.0,
5,3,,,,,,190.055,0.002,-0.0,1.927,0.95255,0.01459,-0.3035,0.0182,-0.06,-0.003,1.748,0.494,-10.906,0.713,,True,False,8,8.987,0.007,0.183,0.0,0.0,-3.035,0.0,
5,3,,,,,,190.059,0.002,-0.0,1.927,0.95255,0.01459,-0.3035,0.0182,-0.06,-0.003,1.748,0.494,-10.906,0.713,,True,False,8,10.448,0.021,0.407,0.0,0.0,-3.035,0.0,
5,3,,,,,,190.084,0.001,-0.0,1.968,0.89527,0.02107,-0.44415,0.02798,-0.088,-0.005,1.53,0.556,-13.308,0.929,,True,False,8,10.448,0.021,0.407,0.0,0.0,-3.035,0.0,
5,3,,,,,,190.088,-0.0,-0.0,1.979,0.87283,0.02297,-0.48649,0.0311,-0.097,-0.006,1.466,0.566,-13.972,0.992,,True,False,8,11.672,0.042,0.684,0.0,0.0,-3.035,0.0,
5,3,,,,,,190.09,-0.0,-0.0,1.979,0.87283,0.02297,-0.48649,0.0311,-0.097,-0.006,1.466,0.566,-13.972,0.992,,True,False,8,12.372,0.058,0.882,0.0,0.0,-3.035,0.0,
5,3,,,,,,190.098,-0.0,-0.0,1.979,0.87283,0.02297,-0.48649,0.0311,-0.097,-0.006,1.466,0.566,-13.972,0.992,,True,False,8,12.372,0.058,0.882,0.0,0.0,-3.035,0.0,
5,3,,,,,,190.109,-0.002,-0.0,2.003,0.79966,0.02782,-0.59848,0.03985,-0.12,-0.009,1.299,0.572,-15.661,1.159,,True,False,8,13.137,0.08,1.131,0.0,0.0,-3.035,0.0,
5,3,,,,,,190.113,-0.002,-0.0,2.003,0.79966,0.02782,-0.59848,0.03985,-0.12,-0.009,1.299,0.572,-15.661,1.159,,True,True,8,-2.711,-0.836,-0.854,0.0,0.0,-3.035,0.0,
5,3,,,,,,190.184,-0.003,0.001,2.016,0.73155,0.04433,-0.67946,0.03475,0.059,0.085,-0.089,4.082,-2.882,-2.117,,True,True,8,-2.711,-0.836,-0.854,0.0,0.0,0.0,0.0,
5,3,,,,,,190.246,0.03,0.005,1.99,0.47196,0.05663,-0.87966,0.01553,0.485,0.062,-0.168,0.255,-10.486,0.473,,True,True,8,-1.666,-0.497,-4.264,0.0,0.0,0.0,0.0,
5,3,,,,,,190.846,0.07,0.009,1.997,0.18177,0.05338,-0.98189,0.00328,0.283,0.031,0.07,0.119,-6.579,0.262,,True,True,8,-1.62,-0.271,-2.659,0.0,0.0,0.0,0.0,

5,3,[0 0],[0 0],[5.81 1.75],[0.14 0.12],[5.89 1.68 0.  ],,,,,,,,,0.0,0,2.65,,,,24.6,[   2.02 -212.89 -212.89],,,,,,,,,,Rollout Completed: Impact Timeout
5,3,,,,,,189.941,0.006,0.0,1.675,0.99999,2e-05,-0.00317,-5e-05,-0.012,0.0,2.655,0.0,0.047,0.0,,,,,6.246,0.027,0.027,0.0,0.0,-3.035,0.0,Flip Data
5,3,,,,,,190.116,-0.003,-0.0,2.016,0.74818,0.03033,-0.66126,0.04511,-0.146,-0.011,1.207,0.574,-17.013,1.275,True,True,[1 4],,24.004,0.179,11.551,,,,,Impact Data

5,4,,,,,,193.232,-0.0,-0.0,0.638,1.0,-0.00041,0.0005,-1e-05,0.015,0.013,1.724,0.02,-0.023,0.0,,False,False,8,1.021,-0.008,-0.01,8.425,-0.002,0.002,-0.019,
5,4,,,,,,193.328,0.003,0.0,0.642,0.99999,-4e-05,-0.0033,5e-05,0.027,0.0,2.66,0.001,-0.066,-0.001,,False,False,8,1.78,-0.0,-0.019,8.472,0.003,-0.003,0.002,
5,4,,,,,,193.43,0.005,0.0,0.913,0.99998,-3e-05,-0.00567,0.0,0.018,0.0,2.656,0.0,-0.027,-0.001,,False,False,8,2.259,-0.0,-0.015,8.522,0.0,0.005,0.003,
5,4,,,,,,193.5,0.006,0.0,1.152,0.99998,-2e-05,-0.00615,-3e-05,0.007,0.0,2.655,0.0,0.005,-0.001,,False,False,8,2.259,-0.0,-0.015,8.527,0.0,0.005,0.003,
5,4,,,,,,193.554,0.006,0.0,1.28,0.99998,-1e-05,-0.00584,-4e-05,0.002,0.0,2.655,0.0,0.02,-0.0,,False,False,8,2.917,-0.0,-0.006,8.53,0.0,0.004,0.002,
5,4,,,,,,193.601,0.006,0.0,1.397,0.99999,-0.0,-0.00526,-4e-05,-0.003,0.0,2.655,0.0,0.031,-0.0,,False,False,8,2.917,-0.0,-0.006,8.531,0.0,0.002,0.002,
5,4,,,,,,193.675,0.006,0.0,1.421,0.99999,-0.0,-0.00512,-4e-05,-0.004,0.0,2.655,0.0,0.033,-0.0,,False,False,8,4.486,-0.0,0.012,8.531,0.0,0.002,0.002,
5,4,,,,,,193.733,0.005,0.0,1.702,0.99998,0.00016,-0.00578,0.00011,-0.013,0.0,2.575,0.049,-0.98,0.056,,False,False,8,4.486,-0.0,0.012,8.532,0.0,0.001,0.001,
5,4,,,,,,193.787,0.004,0.0,1.825,0.99466,0.0047,-0.10297,0.00564,-0.027,-0.001,2.16,0.278,-6.411,0.37,,True,False,8,8.007,0.003,0.11,0.0,0.0,-3.166,0.0,
5,4,,,,,,193.828,0.002,-0.0,1.924,0.94344,0.01316,-0.33072,0.01954,-0.068,-0.003,1.743,0.361,-11.864,0.717,,True,False,8,8.007,0.003,0.11,0.0,0.0,-3.166,0.0,
5,4,,,,,,193.831,0.002,-0.0,1.924,0.94344,0.01316,-0.33072,0.01954,-0.068,-0.003,1.743,0.361,-11.864,0.717,,True,False,8,8.007,0.003,0.11,0.0,0.0,-3.166,0.0,
5,4,,,,,,193.833,0.002,-0.0,1.924,0.94344,0.01316,-0.33072,0.01954,-0.068,-0.003,1.743,0.361,-11.864,0.717,,True,False,8,8.007,0.003,0.11,0.0,0.0,-3.166,0.0,
5,4,,,,,,193.835,0.002,-0.0,1.924,0.94344,0.01316,-0.33072,0.01954,-0.068,-0.003,1.743,0.361,-11.864,0.717,,True,False,8,10.099,0.021,0.433,0.0,0.0,-3.166,0.0,
5,4,,,,,,193.851,0.001,-0.0,1.955,0.89546,0.01629,-0.44403,0.02693,-0.094,-0.005,1.579,0.343,-13.952,0.845,,True,False,8,10.099,0.021,0.433,0.0,0.0,-3.166,0.0,
5,4,,,,,,193.859,0.001,-0.0,1.955,0.89546,0.01629,-0.44403,0.02693,-0.094,-0.005,1.579,0.343,-13.952,0.845,,True,False,8,11.216,0.041,0.74,0.0,0.0,-3.166,0.0,
5,4,,,,,,193.878,-0.002,-0.0,1.984,0.82264,0.01884,-0.56715,0.03535,-0.124,-0.007,1.408,0.3,-16.08,0.966,,True,False,8,12.51,0.078,1.239,0.0,0.0,-3.166,0.0,
5,4,,,,,,193.882,-0.004,-0.0,2.007,0.72518,0.02036,-0.68685,0.04402,-0.155,-0.011,1.236,0.235,-18.139,1.072,,True,False,8,12.51,0.078,1.239,0.0,0.0,-3.166,0.0,
5,4,,,,,,193.905,-0.014,0.001,2.014,0.77046,0.05882,-0.63319,0.0447,-0.394,-0.003,-0.273,-1.676,22.565,1.303,,True,True,8,4.791,-3.954,3.374,0.0,0.0,0.0,0.0,
5,4,,,,,,193.96,-0.009,0.001,2.008,0.72442,0.05385,-0.68599,0.04171,0.18,0.035,-0.221,0.364,-13.623,0.46,,True,True,8,-2.908,-0.284,-1.481,0.0,0.0,0.0,0.0,
5,4,,,,,,194.085,0.001,0.001,2.001,0.64007,0.0436,-0.76664,0.02602,0.39,0.04,-0.362,0.162,-4.793,-0.801,,True,True,8,-1.237,-0.739,-5.145,0.0,0.0,0.0,0.0,
5,4,,,,,,194.212,0.073,0.01,2.004,0.09083,0.06183,-0.99394,0.00105,0.123,0.016,0.032,0.477,-2.98,-0.2,,True,True,8,-0.22,-0.068,-0.54,0.0,0.0,0.0,0.0,
5,4,,,,,,194.224,0.069,0.009,2.003,0.12174,0.06111,-0.99068,0.00223,-0.149,-0.015,-0.18,-0.507,2.567,0.052,,True,True,8,-0.22,-0.068,-0.54,0.0,0.0,0.0,0.0,
5,4,,,,,,194.329,0.056,0.008,1.995,0.24486,0.05955,-0.96768,0.00912,-0.355,-0.041,-0.233,-0.701,5.209,-0.107,,True,True,8,-1.497,0.509,4.231,0.0,0.0,0.0,0.0,
5,4,,,,,,194.409,0.029,0.005,1.99,0.45037,0.05598,-0.8908,0.02272,-0.481,-0.058,-0.065,-0.799,5.414,0.097,,True,True,8,-0.857,0.53,4.393,0.0,0.0,0.0,0.0,
5,4,,,,,,194.49,-0.003,0.0,2.003,0.67271,0.04819,-0.73736,0.038,-0.078,-0.012,-0.005,-0.054,-0.479,0.077,,True,True,8,0.37,0.209,1.506,0.0,0.0,0.0,0.0,
5,4,,,,,,194.62,0.009,0.002,1.997,0.58987,0.05152,-0.80518,0.03294,0.255,0.031,-0.194,0.67,-6.364,-0.002,,True,True,8,-1.868,-0.314,-2.577,0.0,0.0,0.0,0.0,
5,4,,,,,,194.692,0.056,0.008,1.994,0.2469,0.05937,-0.96717,0.01022,0.244,0.03,0.014,0.536,-5.421,-0.074,,True,True,8,-0.002,-0.352,-2.866,0.0,0.0,0.0,0.0,
5,4,,,,,,194.827,0.062,0.008,1.998,0.19588,0.06024,-0.97875,0.00688,-0.064,-0.007,-0.099,-0.116,0.242,-0.045,,True,True,8,-1.167,0.115,1.036,0.0,0.0,0.0,0.0,
5,4,,,,,,194.906,0.062,0.008,1.998,0.19588,0.06024,-0.97875,0.00688,-0.064,-0.007,-0.099,-0.116,0.242,-0.045,,True,True,8,-0.831,0.387,3.189,0.0,0.0,0.0,0.0,
5,4,,,,,,195.18,0.013,0.002,1.995,0.56349,0.0525,-0.82387,0.03105,0.162,0.019,-0.132,0.444,-4.553,0.018,,True,True,8,-1.269,-0.245,-2.032,0.0,0.0,0.0,0.0,

5,4,[0 0],[0 0],[5.81 1.75],[0.14 0.12],[6.03 1.76 0.  ],,,,,,,,,0.0,0,2.65,,,,24.6,[   2.02 -214.02 -225.34],,,,,,,,,,Rollout Completed: Impact Timeout
5,4,,,,,,193.711,0.006,0.0,1.668,0.99999,2e-05,-0.00319,-5e-05,-0.012,0.0,2.655,0.0,0.047,0.0,,,,,6.139,0.027,0.027,0.0,0.0,-3.166,0.0,Flip Data
5,4,,,,,,193.889,-0.005,-0.0,2.013,0.69345,0.02087,-0.71875,0.0456,-0.171,-0.015,1.154,0.965,-16.504,0.771,True,True,[4 1],,22.388,1.904,5.402,,,,,Impact Data

5,5,,,,,,197.364,0.0,-0.0,0.432,1.0,1e-05,-0.00012,1e-05,0.03,-0.0,2.669,0.002,-0.056,0.003,,False,False,8,0.53,-0.001,-0.001,8.426,-0.002,0.032,-0.022,
