k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,x_Ext,y_Ext,z_Ext,qw_Ext,qx_Ext,qy_Ext,qz_Ext,vx_Ext,vy_Ext,vz_Ext,wx_Ext,wy_Ext,wz_Ext,Error,x_Raw,y_Raw,z_Raw,qw_Raw,qx_Raw,qy_Raw,qz_Raw
EXP,Note:
0,0,,,,,,13.51,-0.309,0.036,0.973,0.999,-0.007,0.011,0.043,-0.177,0.196,2.003,0.24,0.063,-0.012,,False,,8,1.778,0.174,-0.157,13.2,0.043,0.092,0.577,-0.25,0.0,1.118,0.0,0.0,2.485,0.0,0.0,4.3,3.161,-0.306,0.033,0.971,1,0,0,0,-0.17,0.146,1.625,-1.538,1.781,2.296,,-0.308,0.035,0.996,0.998,0.038,0.036,0.04
0,0,,,,,,13.52,-0.309,0.036,0.973,0.999,-0.007,0.011,0.043,-0.177,0.196,2.003,0.24,0.063,-0.012,,False,,8,1.778,0.174,-0.157,13.2,0.043,0.092,0.577,-0.25,0.0,1.118,0.0,0.0,2.485,0.0,0.0,4.3,3.161,-0.308,0.035,0.991,1,0,0,0,-0.171,0.147,1.656,-1.468,1.939,2.22,,-0.308,0.035,0.996,0.998,0.038,0.036,0.04
0,0,,,,,,13.53,-0.311,0.037,0.993,0.999,-0.006,0.011,0.043,-0.173,0.196,2.033,0.173,0.061,-0.009,,False,,8,1.837,0.177,-0.156,13.2,0.201,0.135,0.591,-0.25,0.0,1.143,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.31,0.037,1.01,1,0,0,0,-0.174,0.152,1.683,-1.473,2.079,2.162,,-0.312,0.039,1.036,0.998,0.016,0.05,0.046
0,0,,,,,,13.54,-0.314,0.041,1.034,0.999,-0.004,0.011,0.043,-0.164,0.195,2.091,0.06,0.074,-0.014,,False,,8,1.962,0.183,-0.154,13.2,0.377,0.076,0.619,-0.25,0.0,1.193,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.312,0.039,1.031,1,0,0,0,-0.175,0.155,1.716,-1.416,2.193,2.084,,-0.312,0.039,1.036,0.998,0.016,0.05,0.046
0,0,,,,,,13.55,-0.316,0.043,1.054,0.999,-0.004,0.012,0.043,-0.159,0.195,2.12,0.003,0.123,0.001,,False,,8,2.028,0.186,-0.153,13.2,0.493,0.029,0.558,-0.25,0.0,1.218,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.314,0.041,1.051,1,0,0,0,-0.178,0.159,1.74,-1.377,2.322,2.013,,-0.316,0.043,1.077,0.997,-0.016,0.056,0.059
0,0,,,,,,13.56,-0.316,0.043,1.054,0.999,-0.004,0.012,0.043,-0.159,0.195,2.12,0.003,0.123,0.001,,False,,8,2.028,0.186,-0.153,13.2,0.493,0.029,0.558,-0.25,0.0,1.218,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.316,0.043,1.072,1,0,0,0,-0.177,0.159,1.771,-1.344,2.387,1.938,,-0.316,0.043,1.077,0.997,-0.016,0.056,0.059
0,0,,,,,,13.57,-0.318,0.046,1.097,0.999,-0.004,0.014,0.043,-0.151,0.197,2.173,-0.085,0.148,0.006,,False,,8,2.167,0.197,-0.151,13.2,0.543,0.021,0.544,-0.25,0.0,1.268,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.316,0.043,1.072,1,0,0,0,-0.177,0.159,1.771,-1.344,2.387,1.938,,-0.319,0.047,1.121,0.997,0.023,0.051,0.046
0,0,,,,,,13.58,-0.32,0.048,1.118,0.999,-0.006,0.014,0.043,-0.147,0.2,2.2,-0.041,0.183,-0.004,,False,,8,2.242,0.204,-0.149,13.2,0.571,-0.064,0.599,-0.25,0.0,1.293,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.319,0.047,1.116,1,0,0,0,-0.176,0.168,1.835,-1.219,2.483,1.765,,-0.321,0.048,1.142,0.997,0.001,0.065,0.052
0,0,,,,,,13.59,-0.321,0.05,1.14,0.999,-0.006,0.015,0.043,-0.142,0.204,2.227,-0.025,0.275,-0.002,,False,,8,2.321,0.212,-0.148,13.2,0.607,-0.219,0.597,-0.25,0.0,1.318,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.321,0.048,1.137,1,0,0,0,-0.175,0.168,1.865,-1.16,2.508,1.678,,-0.322,0.051,1.167,0.999,-0.002,0.024,0.045
0,0,,,,,,13.6,-0.323,0.052,1.162,0.999,-0.006,0.017,0.043,-0.139,0.209,2.253,0.072,0.26,0.017,,False,,8,2.403,0.223,-0.148,13.2,0.462,-0.205,0.519,-0.25,0.0,1.343,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.322,0.051,1.161,1,0,0,0,-0.171,0.171,1.906,-1.095,2.475,1.575,,-0.323,0.053,1.19,0.999,0.003,0.021,0.029
0,0,,,,,,13.61,-0.324,0.054,1.185,0.999,-0.004,0.018,0.043,-0.134,0.211,2.279,0.159,0.167,0.032,,False,,8,2.492,0.231,-0.147,13.2,0.332,-0.081,0.465,-0.25,0.0,1.368,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.324,0.052,1.184,1,0,0,0,-0.168,0.172,1.943,-1.027,2.434,1.457,,-0.325,0.056,1.211,0.996,0.039,0.059,0.056
0,0,,,,,,13.62,-0.325,0.056,1.208,0.999,-0.004,0.018,0.043,-0.128,0.211,2.306,0.26,0.147,0.024,,False,,8,2.586,0.237,-0.144,13.2,0.212,-0.053,0.499,-0.25,0.0,1.393,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.325,0.055,1.207,1,0,0,0,-0.167,0.178,1.968,-0.918,2.423,1.378,,-0.326,0.057,1.234,0.998,0.029,0.046,0.044
0,0,,,,,,13.63,-0.327,0.058,1.231,0.999,-0.003,0.019,0.043,-0.123,0.211,2.334,0.274,0.152,0.004,,False,,8,2.686,0.243,-0.142,13.2,0.165,-0.078,0.582,-0.25,0.0,1.418,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.326,0.057,1.23,1,0,0,0,-0.164,0.179,1.998,-0.827,2.389,1.284,,-0.326,0.057,1.234,0.998,0.029,0.046,0.044
0,0,,,,,,13.64,-0.327,0.058,1.231,0.999,-0.003,0.019,0.043,-0.123,0.211,2.334,0.274,0.152,0.004,,False,,8,2.686,0.243,-0.142,13.2,0.165,-0.078,0.582,-0.25,0.0,1.418,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.328,0.059,1.254,1,0,0,0,-0.163,0.181,2.033,-0.754,2.312,1.21,,-0.328,0.059,1.26,0.998,0.008,0.019,0.067
0,0,,,,,,13.65,-0.329,0.062,1.278,0.999,0.001,0.021,0.043,-0.113,0.212,2.386,0.312,0.043,-0.003,,False,,8,2.904,0.258,-0.137,13.2,0.092,0.065,0.624,-0.25,0.0,1.443,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.329,0.061,1.278,1,0,0,0,-0.16,0.182,2.065,-0.687,2.238,1.124,,-0.33,0.064,1.307,0.998,0.012,0.022,0.056
0,0,,,,,,13.66,-0.33,0.064,1.302,0.999,0.003,0.021,0.043,-0.107,0.213,2.413,0.285,0.034,-0.02,,False,,8,3.026,0.267,-0.134,13.2,0.121,0.051,0.697,-0.25,0.0,1.493,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.33,0.063,1.302,1,0,0,0,-0.157,0.187,2.094,-0.618,2.161,1.042,,-0.331,0.065,1.333,0.998,-0.03,-0.019,0.054
0,0,,,,,,13.67,-0.331,0.066,1.326,0.999,0.004,0.021,0.043,-0.102,0.212,2.44,0.237,0.023,-0.026,,False,,8,3.155,0.275,-0.131,13.2,0.187,0.092,0.73,-0.25,0.0,1.518,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.332,0.065,1.328,1,0,0,0,-0.154,0.188,2.13,-0.591,2.033,0.956,,-0.333,0.068,1.355,0.998,0.017,0.031,0.057
0,0,,,,,,13.68,-0.331,0.066,1.326,0.999,0.004,0.021,0.043,-0.102,0.212,2.44,0.237,0.023,-0.026,,False,,8,3.155,0.275,-0.131,13.2,0.187,0.092,0.73,-0.25,0.0,1.518,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.333,0.067,1.351,1,0,0,0,-0.152,0.192,2.152,-0.52,1.966,0.884,,-0.333,0.068,1.355,0.998,0.017,0.031,0.057
0,0,,,,,,13.69,-0.333,0.07,1.376,0.999,0.006,0.022,0.042,-0.09,0.208,2.493,0.146,0.039,-0.007,,False,,8,3.444,0.287,-0.125,13.2,0.334,0.042,0.662,-0.25,0.0,1.568,0.0,0.0,2.5,0.0,0.0,0.0,3.151,-0.334,0.07,1.377,1,0,0,0,-0.146,0.194,2.166,-0.475,1.898,0.809,,-0.334,0.071,1.404,0.998,0.013,0.035,0.052
0,0,,,,,,13.7,-0.333,0.07,1.376,0.999,0.006,0.022,0.042,-0.09,0.208,2.493,0.146,0.039,-0.007,,False,,8,3.444,0.287,-0.125,13.2,0.334,0.042,0.662,-0.25,0.0,1.568,0.0,0.0,2.5,0.0,0.0,0.0,3.151,-0.335,0.072,1.4,1,0,0,0,-0.142,0.193,2.191,-0.413,1.829,0.737,,-0.334,0.072,1.429,0.998,0.032,0.026,0.041
0,0,,,,,,13.71,-0.335,0.074,1.426,0.999,0.007,0.022,0.042,-0.079,0.203,2.546,0.138,0.038,0.033,,False,,8,3.78,0.302,-0.117,13.2,0.4,0.022,0.504,-0.25,0.0,1.618,0.0,0.0,2.5,0.0,0.0,0.0,3.151,-0.335,0.073,1.425,1,0,0,0,-0.133,0.189,2.221,-0.333,1.752,0.657,,-0.334,0.072,1.429,0.998,0.032,0.026,0.041
0,0,,,,,,13.72,-0.335,0.074,1.426,0.999,0.007,0.022,0.042,-0.079,0.203,2.546,0.138,0.038,0.033,,False,,8,3.78,0.302,-0.117,13.2,0.4,0.022,0.504,-0.25,0.0,1.618,0.0,0.0,2.5,0.0,0.0,0.0,3.151,-0.335,0.073,1.425,1,0,0,0,-0.133,0.189,2.221,-0.333,1.752,0.657,,-0.336,0.075,1.455,0.998,0.013,0.031,0.048
0,0,,,,,,13.73,-0.336,0.076,1.451,0.999,0.008,0.022,0.043,-0.073,0.201,2.572,0.123,0.026,0.041,,False,,8,3.968,0.31,-0.112,13.2,0.388,0.073,0.467,-0.25,0.0,1.643,0.0,0.0,2.5,0.0,0.0,0.0,3.151,-0.335,0.073,1.425,1,0,0,0,-0.133,0.189,2.221,-0.333,1.752,0.657,,-0.336,0.076,1.481,0.998,0.027,0.03,0.041
0,0,,,,,,13.74,-0.337,0.08,1.503,0.999,0.01,0.022,0.043,-0.062,0.201,2.617,0.169,-0.316,-0.043,,True,,8,4.388,0.337,-0.104,0.0,0.0,-10.811,0.0,-0.25,0.0,1.693,0.0,0.0,2.5,0.0,0.0,0.0,3.336,-0.337,0.078,1.502,1,0,0,0,-0.12,0.187,2.306,-0.151,1.54,0.452,,-0.337,0.08,1.533,0.998,0.039,0.031,0.035
0,0,,,,,,13.75,-0.338,0.081,1.529,0.999,0.01,0.019,0.042,-0.056,0.197,2.631,0.149,-0.869,-0.11,,True,,8,4.614,0.347,-0.098,0.0,0.0,-10.811,0.0,-0.25,0.0,1.718,0.0,0.0,2.5,0.0,0.0,0.0,3.336,-0.338,0.08,1.53,1,0,0,0,-0.113,0.186,2.323,-0.082,1.464,0.383,,-0.337,0.081,1.559,0.999,0.034,0.028,0.028
0,0,,,,,,13.76,-0.338,0.081,1.529,0.999,0.01,0.019,0.042,-0.056,0.197,2.631,0.149,-0.869,-0.11,,True,,8,4.614,0.347,-0.098,0.0,0.0,-10.811,0.0,-0.25,0.0,1.718,0.0,0.0,2.5,0.0,0.0,0.0,3.336,-0.338,0.082,1.555,1,0,0,0,-0.107,0.183,2.35,-0.027,1.386,0.312,,-0.337,0.081,1.559,0.999,0.034,0.028,0.028
0,0,,,,,,13.77,-0.339,0.085,1.582,0.999,0.012,0.004,0.04,-0.045,0.189,2.64,0.14,-2.584,-0.228,,True,,8,5.102,0.366,-0.086,0.0,0.0,-10.811,0.0,-0.25,0.0,1.768,0.0,0.0,2.5,0.0,0.0,0.0,3.526,-0.339,0.083,1.581,1,0,0,0,-0.101,0.182,2.38,0.034,1.298,0.238,,-0.336,0.084,1.613,0.999,0.031,-0.012,0.018
0,0,,,,,,13.78,-0.34,0.087,1.608,0.999,0.014,-0.01,0.039,-0.042,0.186,2.636,0.111,-3.628,-0.265,,True,,8,5.367,0.379,-0.086,0.0,0.0,-10.811,0.0,-0.25,0.0,1.793,0.0,0.0,2.5,0.0,0.0,0.0,3.568,-0.338,0.085,1.61,1,0,0,0,-0.088,0.178,2.4,0.08,1.181,0.165,,-0.337,0.086,1.643,0.996,-0.03,-0.077,0.033
0,0,,,,,,13.79,-0.34,0.088,1.635,0.999,0.014,-0.03,0.037,-0.042,0.183,2.63,0.091,-4.776,-0.307,,True,,8,5.659,0.394,-0.09,0.0,0.0,-10.811,0.0,-0.25,0.0,1.818,0.0,0.0,2.5,0.0,0.0,0.0,3.568,-0.338,0.086,1.637,1,0,0,0,-0.08,0.177,2.437,0.058,0.997,0.116,,-0.337,0.088,1.671,0.989,-0.06,-0.134,0.035
0,0,,,,,,13.8,-0.34,0.088,1.635,0.999,0.014,-0.03,0.037,-0.042,0.183,2.63,0.091,-4.776,-0.307,,True,,8,5.659,0.394,-0.09,0.0,0.0,-10.811,0.0,-0.25,0.0,1.818,0.0,0.0,2.5,0.0,0.0,0.0,3.568,-0.338,0.088,1.667,1,0,0,0,-0.072,0.174,2.468,0.013,0.766,0.078,,-0.337,0.088,1.671,0.989,-0.06,-0.134,0.035
0,0,,,,,,13.81,-0.341,0.091,1.685,0.995,0.018,-0.089,0.032,-0.055,0.172,2.603,0.079,-7.343,-0.385,,True,,8,6.285,0.416,-0.132,0.0,0.0,-10.811,0.0,-0.25,0.0,1.868,0.0,0.0,2.5,0.0,0.0,0.0,3.584,-0.348,0.093,1.688,1,0,0,0,-0.149,0.205,2.475,-0.134,2.354,0.501,,-0.362,0.1,1.715,0.049,0.397,0.914,0.061
0,0,,,,,,13.82,-0.342,0.093,1.711,0.991,0.019,-0.127,0.03,-0.071,0.167,2.589,0.063,-8.736,-0.405,,True,,8,6.673,0.431,-0.183,0.0,0.0,-10.811,0.0,-0.25,0.0,1.893,0.0,0.0,2.5,0.0,0.0,0.0,3.584,-0.355,0.097,1.715,1,0,0,0,-0.193,0.221,2.476,-0.251,3.732,0.871,,-0.364,0.101,1.74,0.067,0.39,0.915,0.077
0,0,,,,,,13.83,-0.344,0.095,1.737,0.984,0.021,-0.173,0.026,-0.094,0.164,2.576,0.029,-10.251,-0.419,,True,,8,7.115,0.453,-0.259,0.0,0.0,-10.811,0.0,-0.25,0.0,1.918,0.0,0.0,2.5,0.0,0.0,0.0,3.584,-0.36,0.1,1.739,1,0,0,0,-0.218,0.228,2.478,-0.372,4.919,1.185,,-0.366,0.104,1.763,0.105,0.387,0.911,0.099
0,0,,,,,,13.84,-0.344,0.095,1.737,0.984,0.021,-0.173,0.026,-0.094,0.164,2.576,0.029,-10.251,-0.419,,True,,8,7.115,0.453,-0.259,0.0,0.0,-10.811,0.0,-0.25,0.0,1.918,0.0,0.0,2.5,0.0,0.0,0.0,3.584,-0.364,0.103,1.763,1,0,0,0,-0.231,0.233,2.478,-0.505,5.904,1.443,,-0.368,0.105,1.787,0.122,0.376,0.912,0.107
0,0,,,,,,13.85,-0.349,0.099,1.789,0.958,0.025,-0.285,0.021,-0.162,0.158,2.542,0.052,-13.379,-0.469,,True,,8,8.178,0.51,-0.521,0.0,0.0,-10.811,0.0,-0.25,0.0,1.968,0.0,0.0,2.5,0.0,0.0,0.0,3.578,-0.367,0.105,1.788,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.86,-0.353,0.101,1.814,0.936,0.026,-0.351,0.017,-0.21,0.154,2.523,0.048,-15.046,-0.521,,True,,8,8.828,0.538,-0.735,0.0,0.0,-10.811,0.0,-0.25,0.0,1.993,0.0,0.0,2.5,0.0,0.0,0.0,3.578,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.87,-0.357,0.103,1.838,0.905,0.029,-0.423,0.011,-0.268,0.151,2.499,0.003,-16.827,-0.602,,True,,8,9.569,0.581,-1.024,0.0,0.0,-10.811,0.0,-0.25,0.0,2.018,0.0,0.0,2.5,0.0,0.0,0.0,3.573,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.88,-0.36,0.105,1.863,0.866,0.032,-0.5,0.006,-0.326,0.148,2.474,0.046,-18.725,-0.656,,True,,8,10.464,0.626,-1.376,0.0,0.0,-10.811,0.0,-0.25,0.0,2.043,0.0,0.0,2.5,0.0,0.0,0.0,3.573,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.89,-0.363,0.106,1.887,0.813,0.033,-0.581,0.0,-0.395,0.14,2.444,-0.064,-20.622,-0.732,,True,,8,11.531,0.663,-1.86,0.0,0.0,-10.811,0.0,-0.25,0.0,2.068,0.0,0.0,2.5,0.0,0.0,0.0,3.573,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.9,-0.368,0.108,1.912,0.748,0.035,-0.663,-0.007,-0.469,0.129,2.404,-0.156,-22.645,-0.795,,True,,8,12.79,0.686,-2.493,0.0,0.0,-10.811,0.0,-0.25,0.0,2.093,0.0,0.0,2.5,0.0,0.0,0.0,3.573,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.91,-0.373,0.109,1.935,-0.666,-0.036,0.745,0.014,-0.546,0.12,2.354,-0.2,-24.795,-0.851,,True,,8,14.319,0.734,-3.321,0.0,0.0,-10.811,0.0,-0.25,0.0,2.118,0.0,0.0,2.5,0.0,0.0,0.0,3.573,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.92,-0.373,0.109,1.935,-0.666,-0.036,0.745,0.014,-0.546,0.12,2.354,-0.2,-24.795,-0.851,,True,,8,14.319,0.734,-3.321,0.0,0.0,-10.811,0.0,-0.25,0.0,2.118,0.0,0.0,2.5,0.0,0.0,0.0,3.573,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.93,-0.385,0.111,1.98,-0.446,-0.036,0.894,0.032,-0.701,0.105,2.221,-0.412,-29.31,-1.005,,True,,8,18.634,0.883,-5.875,0.0,0.0,0.0,0.0,-0.25,0.0,2.168,0.0,0.0,2.5,0.0,0.0,0.0,3.721,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.94,-0.393,0.112,2.002,-0.309,-0.035,0.95,0.042,-0.762,0.096,2.143,-0.544,-31.387,-1.123,,True,,8,21.921,0.984,-7.784,0.0,0.0,0.0,0.0,-0.25,0.0,2.193,0.0,0.0,2.5,0.0,0.0,0.0,3.811,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.95,-0.396,0.113,1.984,-0.154,-0.032,0.986,0.05,-0.773,0.1,1.866,-0.731,-32.767,-1.214,,True,,8,16.228,0.869,-6.715,0.0,0.0,0.0,0.0,-0.25,0.0,2.218,0.0,0.0,2.5,0.0,0.0,0.0,3.826,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.371,0.107,1.81,0.156,0.367,0.91,0.114
0,0,,,,,,13.96,-0.404,0.114,2.002,0.011,-0.029,0.998,0.06,-0.793,0.099,1.784,-0.925,-32.767,-1.345,,True,,8,18.354,1.019,-8.146,0.0,0.0,0.0,0.0,-0.25,0.0,2.243,0.0,0.0,2.5,0.0,0.0,0.0,3.826,-0.371,0.107,1.81,1,0,0,0,-0.24,0.232,2.469,-0.742,6.697,1.476,,-0.404,0.112,2.018,0.008,-0.044,0.998,0.038
0,0,,,,,,13.97,-0.412,0.115,2.019,0.165,-0.024,0.984,0.057,-0.733,0.087,1.579,13.567,-7.098,0.467,,True,,8,19.517,1.082,-9.055,0.0,0.0,0.0,0.0,-0.25,0.0,2.268,0.0,0.0,2.5,0.0,0.0,0.0,3.832,-0.404,0.112,2.018,1,0,0,0,-0.24,0.232,2.469,-0.743,6.69,1.484,,-0.409,0.113,2.03,0.158,-0.049,0.985,0.047
0,0,,,,,,13.98,-0.416,0.115,2.03,0.084,0.007,0.996,-0.03,-0.486,-0.123,0.855,14.624,-29.294,7.136,,True,,8,12.388,-1.778,-7.028,0.0,0.0,0.0,0.0,-0.25,0.0,2.293,0.0,0.0,2.5,0.0,0.0,0.0,3.832,-0.408,0.114,2.036,1,0,0,0,-0.247,0.227,2.43,-0.747,6.624,1.477,,-0.415,0.112,2.034,0.069,0.011,0.996,-0.051
0,0,,,,,,13.99,-0.418,0.112,2.038,-0.083,0.05,0.994,-0.054,-0.339,-0.31,0.52,-15.557,10.962,5.228,,True,,8,8.506,-5.06,-5.538,0.0,0.0,0.0,0.0,-0.25,0.0,2.318,0.0,0.0,2.5,0.0,0.0,0.0,3.832,-0.413,0.114,2.049,1,0,0,0,-0.269,0.202,2.286,-0.672,6.602,1.426,,-0.401,0.116,2.029,0.93,-0.008,0.154,0.333
0,0,,,,,,14.0,-0.42,0.11,2.045,-0.018,0.047,0.998,0.028,-0.159,-0.175,0.482,-6.811,-32.767,-6.192,,True,,8,8.782,-3.174,-2.884,0.0,0.0,0.0,0.0,-0.25,0.0,2.343,0.0,0.0,2.5,0.0,0.0,0.0,3.837,-0.409,0.116,2.05,1,0,0,0,-0.192,0.205,2.057,-0.714,5.308,0.981,,-0.401,0.116,2.029,0.93,-0.008,0.154,0.333
0,0,,,,,,14.01,-0.42,0.11,2.05,0.102,0.012,0.995,0.011,-0.116,-0.023,0.434,13.469,1.912,-6.725,,True,,8,8.744,-0.447,-2.319,0.0,0.0,0.0,0.0,-0.25,0.0,2.368,0.0,0.0,2.5,0.0,0.0,0.0,3.837,-0.409,0.116,2.05,1,0,0,0,-0.192,0.205,2.057,-0.714,5.308,0.981,,-0.413,0.113,2.033,0.064,0.033,0.997,-0.011
0,0,,,,,,14.02,-0.421,0.109,2.054,0.05,0.003,0.998,-0.047,-0.095,-0.127,0.35,6.274,12.188,-0.168,,True,,8,7.644,-2.761,-2.058,0.0,0.0,0.0,0.0,-0.25,0.0,2.393,0.0,0.0,2.5,0.0,0.0,0.0,3.837,-0.413,0.116,2.059,1,0,0,0,-0.198,0.145,1.589,-0.598,5.755,1.002,,-0.413,0.112,2.031,0.004,0.015,0.998,-0.066
0,0,,,,,,14.03,-0.421,0.108,2.058,0.007,0.021,0.999,-0.048,-0.176,-0.312,0.341,-8.321,-1.282,5.502,,True,,8,8.219,-7.486,-4.214,0.0,0.0,0.0,0.0,-0.25,0.0,2.418,0.0,0.0,2.5,0.0,0.0,0.0,3.837,-0.414,0.115,2.053,1,0,0,0,-0.186,0.109,1.304,-0.387,6.198,0.989,,-0.413,0.111,2.029,-0.034,0.035,0.997,-0.066
0,0,,,,,,14.04,-0.422,0.106,2.061,0.043,0.037,0.998,-0.018,-0.318,-0.335,0.401,-2.226,-10.568,0.458,,True,,8,10.417,-8.661,-8.221,0.0,0.0,0.0,0.0,-0.25,0.0,2.443,0.0,0.0,2.5,0.0,0.0,0.0,3.837,-0.414,0.114,2.048,1,0,0,0,-0.17,0.083,1.095,-0.085,0.002,0.309,,-0.412,0.11,2.027,-0.006,0.051,0.998,-0.045
0,0,,,,,,14.05,-0.425,0.104,2.063,0.098,0.012,0.995,-0.022,-0.335,-0.214,0.408,-1.89,-13.481,-7.809,,True,,8,11.205,-5.873,-9.173,0.0,0.0,0.0,0.0,-0.25,0.0,2.468,0.0,0.0,2.5,0.0,0.0,0.0,3.837,-0.414,0.112,2.044,1,0,0,0,-0.151,0.06,0.931,0.181,-5.414,-0.717,,-0.411,0.109,2.025,0.069,0.031,0.996,-0.041
0,0,,,,,,14.06,-0.426,0.103,2.064,0.144,-0.028,0.989,-0.011,-0.165,-0.158,0.364,-4.374,-4.092,-6.281,,True,,8,10.311,-4.449,-4.656,0.0,0.0,0.0,0.0,-0.25,0.0,2.493,0.0,0.0,2.5,0.0,0.0,0.0,3.837,-0.413,0.111,2.04,1,0,0,0,-0.127,0.043,0.802,0.258,-2.866,-0.555,,-0.41,0.109,2.024,0.094,-0.027,0.995,-0.033
0,0,,,,,,14.07,-0.425,0.103,2.064,0.151,-0.043,0.987,0.019,0.048,-0.163,0.285,-4.455,1.243,0.909,,True,,8,8.069,-4.592,1.384,0.0,0.0,0.0,0.0,-0.25,0.0,2.518,0.0,0.0,2.5,0.0,0.0,0.0,3.837,-0.412,0.111,2.037,1,0,0,0,-0.104,0.032,0.693,0.336,-0.704,-0.291,,-0.406,0.11,2.02,0.121,-0.038,0.992,0.015
0,0,,,,,,14.08,-0.422,0.102,2.063,0.154,-0.033,0.987,0.03,0.127,-0.124,0.193,2.693,-5.613,2.454,,True,,8,5.3,-3.392,3.504,0.0,0.0,0.0,0.0,-0.25,0.0,2.543,0.0,0.0,2.5,0.0,0.0,0.0,3.842,-0.41,0.111,2.033,1,0,0,0,-0.073,0.028,0.587,0.354,1.08,-0.097,,-0.402,0.11,2.017,0.124,-0.025,0.992,0.022
0,0,,,,,,14.09,-0.422,0.102,2.063,0.154,-0.033,0.987,0.03,0.127,-0.124,0.193,2.693,-5.613,2.454,,True,,8,5.3,-3.392,3.504,0.0,0.0,0.0,0.0,-0.25,0.0,2.543,0.0,0.0,2.5,0.0,0.0,0.0,3.842,-0.407,0.11,2.029,1,0,0,0,-0.034,0.025,0.492,0.418,2.541,0.091,,-0.398,0.109,2.013,0.165,0.001,0.986,-0.012
0,0,,,,,,14.1,-0.417,0.103,2.058,0.267,-0.003,0.963,-0.037,0.17,-0.006,0.127,3.754,-12.864,2.692,,True,,8,3.089,-0.125,4.123,0.0,0.0,0.0,0.0,-0.25,0.0,2.593,0.0,0.0,2.5,0.0,0.0,0.0,3.842,-0.403,0.11,2.025,1,0,0,0,0.003,0.02,0.41,0.578,3.608,0.094,,-0.398,0.109,2.013,0.165,0.001,0.986,-0.012
0,0,,,,,,14.11,-0.417,0.103,2.058,0.267,-0.003,0.963,-0.037,0.17,-0.006,0.127,3.754,-12.864,2.692,,True,,8,3.089,-0.125,4.123,0.0,0.0,0.0,0.0,-0.25,0.0,2.593,0.0,0.0,2.5,0.0,0.0,0.0,3.842,-0.403,0.11,2.025,1,0,0,0,0.003,0.02,0.41,0.578,3.608,0.094,,-0.398,0.109,2.013,0.165,0.001,0.986,-0.012
